year,Company_Symbol,Total-Score,E-Score,S-Score,G-Score
2019,ES,75.68666666666667,75.59666666666666,74.92833333333333,76.76666666666667
2019,ESS,52.165,59.54,43.105,51.40166666666667
2019,ETN,76.96916666666667,82.20583333333333,76.99000000000001,68.56166666666667
2019,ETR,65.70333333333333,55.51499999999999,72.51,75.89
2019,EW,71.00416666666668,87.95916666666666,66.18166666666666,64.10666666666667
2019,EXC,71.72416666666668,70.675,70.79,74.73333333333333
2019,EXPD,56.5625,59.98666666666667,49.02,63.833333333333336
2019,EXPE,43.119166666666665,39.36833333333333,43.255,48.15
2019,EXR,49.90833333333333,48.18416666666667,48.38833333333334,53.7175
2019,F,59.07916666666667,50.306666666666665,69.13916666666667,56.11666666666667
2019,FAST,54.214166666666664,57.59166666666667,46.857499999999995,61.27
2019,FCX,65.92833333333333,48.78666666666666,72.50333333333333,79.42
2019,FDS,49.895833333333336,44.41416666666667,45.28916666666667,64.77499999999999
2019,FDX,58.9575,58.4575,57.62833333333333,57.06666666666667
2019,FE,58.995,50.01333333333333,61.73,71.87833333333334
2019,FFIV,49.787499999999994,43.583333333333336,50.95083333333333,57.93333333333334
2019,FIS,49.48166666666666,45.54749999999999,46.219166666666666,60.083333333333336
2019,FITB,52.755833333333335,48.465,59.53,50.4275
2019,FMC,65.3175,61.49,62.6025,75.25
2019,FOXA,50.39666666666667,58.53,45.13,52.80666666666667
2019,FRT,57.0375,64.06666666666666,52.675000000000004,52.04583333333333
2019,FTNT,46.96333333333334,38.18416666666666,46.88833333333333,57.6575
2019,FTV,54.663333333333334,51.7875,52.10666666666666,62.84583333333333
2019,GD,51.67083333333333,51.13666666666666,42.48583333333333,55.8775
2019,GE,60.67416666666667,61.17250000000001,57.9,54.39166666666667
2019,GILD,58.74166666666667,66.00166666666667,56.839166666666664,51.77416666666667
2019,GIS,70.60833333333333,77.84583333333333,65.49916666666667,68.63833333333334
2019,GL,48.129999999999995,35.483333333333334,55.89000000000001,51.580000000000005
2019,GLW,62.71333333333333,66.03083333333333,59.30916666666667,62.17333333333334
2019,GM,62.48166666666666,52.916666666666664,64.94250000000001,69.92
2019,GOOGL,60.629999999999995,69.90583333333333,62.031666666666666,40.625
2019,GPC,46.41166666666667,39.2075,41.86666666666667,63.75833333333333
2019,GPN,46.126666666666665,41.68,41.77916666666666,59.300000000000004
2019,GRMN,55.807500000000005,58.653333333333336,54.365,54.123333333333335
2019,GS,64.4275,81.45166666666667,56.453333333333326,53.123333333333335
2019,GWW,72.12083333333332,78.74,69.41666666666667,67.18833333333333
2019,HAL,57.51499999999999,54.81916666666667,53.31333333333333,60.998333333333335
2019,HAS,62.527499999999996,65.9575,60.55083333333334,60.88333333333333
2019,HBAN,54.51916666666667,43.2125,63.18000000000001,56.15416666666667
2019,HCA,54.29666666666666,63.48666666666667,43.95000000000001,62.14416666666667
2019,HD,63.5625,76.09416666666667,51.1525,62.9775
2019,HES,77.97,74.42583333333333,86.03416666666668,70.03416666666666
2019,HIG,68.20583333333333,68.93416666666667,67.22,68.46666666666667
2019,HLT,66.91666666666667,72.96916666666667,60.07333333333333,66.82333333333334
2019,HOLX,50.07083333333333,57.13083333333333,44.38916666666666,52.711666666666666
2019,HON,52.13999999999999,49.41583333333333,48.23500000000001,53.5325
2019,HPE,74.22166666666666,72.95416666666667,77.93583333333333,67.12916666666668
2019,HPQ,86.17583333333334,96.4175,83.97333333333333,72.85666666666667
2019,HRL,58.72333333333333,63.59,52.16416666666667,62.39083333333334
2019,HSIC,58.794999999999995,54.9675,56.54333333333333,65.35416666666667
2019,HST,68.61583333333333,73.22916666666667,59.82833333333334,71.25083333333333
2019,HSY,64.85166666666666,72.35666666666667,55.96416666666667,68.5775
2019,HUBB,56.11000000000001,46.17249999999999,59.22833333333333,67.65416666666667
2019,HUM,58.333333333333336,70.99249999999999,48.845,62.01166666666666
2019,IBM,69.5925,80.48583333333333,67.02083333333333,57.40833333333333
2019,ICE,54.288333333333334,51.57666666666666,54.169999999999995,56.53916666666667
2019,IDXX,50.6675,55.60833333333333,45.88,53.73833333333334
2019,IEX,48.4125,40.71583333333333,44.50666666666667,66.2
2019,IFF,74.64416666666666,80.91,70.895,69.85166666666667
2019,INCY,49.471666666666664,53.50833333333333,37.655833333333334,63.82416666666666
2019,INTC,80.89333333333333,84.22166666666666,79.86416666666668,73.15916666666668
2019,INTU,62.13916666666666,69.34166666666667,54.8125,66.69
2019,IP,64.21916666666668,57.96083333333333,64.29833333333333,74.145
2019,IPG,58.969166666666666,56.23333333333333,53.7875,72.06
2019,IQV,49.310833333333335,57.469166666666666,41.31,54.52166666666667
2019,IR,71.635,71.475,75.15,66.96666666666667
2019,IRM,61.665,62.751666666666665,60.58416666666667,62.050000000000004
2019,ISRG,47.890833333333326,51.26500000000001,41.46,54.719166666666666
2019,IT,46.885,33.77,46.87,67.88166666666666
2019,ITW,67.04,71.59916666666666,62.97083333333333,60.84166666666667
2019,IVZ,65.20333333333333,68.46583333333334,52.06333333333333,73.71
2019,J,50.689166666666665,53.44333333333333,40.37,61.7175
2019,JBHT,43.596666666666664,36.33083333333334,42.245,55.916666666666664
2019,JCI,67.88666666666667,61.05416666666667,76.16333333333334,63.29916666666667
2019,JKHY,46.634166666666665,41.68,43.719166666666666,57.81666666666666
2019,JNJ,66.79666666666667,79.08833333333332,57.365833333333335,64.67666666666666
2019,JNPR,63.23166666666666,68.51416666666667,57.086666666666666,63.373333333333335
2019,JPM,69.58833333333334,79.84666666666666,65.6,61.58500000000001
2019,K,67.89916666666666,77.02250000000001,57.017500000000005,72.52749999999999
2019,KEY,62.23666666666667,59.59,69.21,58.435833333333335
2019,KEYS,77.1275,80.11166666666666,71.24749999999999,80.60083333333334
2019,KHC,52.18,51.185833333333335,44.49166666666667,59.07416666666666
2019,KIM,60.02583333333334,62.135,51.36166666666667,65.86416666666666
2019,KLAC,70.61666666666667,76.90666666666667,63.8025,70.08333333333333
2019,KMB,71.0825,74.675,65.015,70.91499999999999
2019,KMI,56.571666666666665,52.39333333333334,55.61666666666667,58.830000000000005
2019,KMX,47.79750000000001,43.62833333333333,44.076666666666675,59.583333333333336
2019,KO,59.333333333333336,56.791666666666664,58.70916666666667,58.267500000000005
2019,KR,67.77333333333333,71.47833333333334,62.9175,70.36416666666666
2019,L,44.814166666666665,37.9475,52.30666666666667,43.93083333333333
2019,LDOS,57.86666666666667,59.330000000000005,50.29,69.74833333333333
2019,LEN,42.19916666666666,36.770833333333336,39.86083333333334,53.53333333333333
2019,LH,49.55416666666667,51.26500000000001,46.46,52.78333333333333
2019,LII,54.87833333333333,54.5625,47.800000000000004,66.315
2019,LKQ,46.32333333333333,43.20249999999999,43.52166666666667,55.163333333333334
2019,LLY,56.17416666666667,63.392500000000005,48.57333333333333,55.73500000000001
2019,LMT,61.267500000000005,65.19083333333333,52.83166666666667,60.88
2019,LNT,62.91083333333333,52.5325,69.12833333333333,74.13333333333334
2019,LOW,59.13166666666667,56.955000000000005,55.07749999999999,65.62666666666667
2019,LRCX,70.2375,79.56583333333333,62.840833333333336,65.66666666666667
2019,LULU,57.0725,54.887499999999996,53.625,65.66916666666667
2019,LUV,54.218333333333334,43.942499999999995,55.07583333333334,67.23666666666666
2019,LVS,63.413333333333334,63.057500000000005,58.74166666666667,66.10333333333334
2019,LYB,59.395833333333336,57.961666666666666,58.623333333333335,57.23
2019,MA,63.335,67.71583333333334,55.465,67.97416666666668
2019,MAA,47.61166666666667,48.11833333333333,41.388333333333335,53.1475
2019,MAR,59.425000000000004,61.04333333333333,53.5825,65.00666666666667
2019,MAS,59.16833333333333,56.98,54.175000000000004,69.66916666666667
2019,MCD,54.51833333333334,55.73333333333334,52.359166666666674,49.975
2019,MCHP,60.48,59.044999999999995,61.975833333333334,60.699999999999996
2019,MCK,55.44916666666666,63.48666666666667,39.74166666666667,72.30333333333333
2019,MCO,59.913333333333334,65.60583333333334,60.169999999999995,55.19166666666666
2019,MDLZ,56.365833333333335,57.32916666666667,52.49583333333333,55.54666666666666
2019,MDT,62.42083333333334,72.04583333333333,55.37166666666667,60.48083333333333
2019,MET,59.79666666666666,63.44333333333333,60.09166666666667,53.32416666666666
2019,MGM,54.865,55.55166666666667,51.336666666666666,58.71416666666667
2019,MHK,52.3525,52.899166666666666,48.17166666666666,58.27333333333333
2019,MKC,65.03500000000001,72.015,56.96,68.18416666666667
2019,MLM,52.115,48.32916666666667,49.784166666666664,61.43333333333334
2019,MMC,63.235833333333325,61.942499999999995,65.525,62.3375
2019,MMM,61.87083333333334,57.36833333333333,59.09833333333333,65.39
2019,MNST,42.9675,42.18083333333333,40.598333333333336,47.85583333333333
2019,MO,59.31583333333333,59.99083333333334,53.14416666666667,62.88833333333333
2019,MOS,56.604166666666664,47.93416666666667,57.703333333333326,68.93333333333334
2019,MPC,60.145833333333336,54.350833333333334,61.45000000000001,66.18666666666667
2019,MRK,64.7475,67.53083333333333,62.309999999999995,61.16083333333333
2019,MS,65.74333333333333,76.85000000000001,64.28833333333334,54.76500000000001
2019,MSCI,60.4075,52.2525,63.50666666666666,65.5
2019,MSFT,69.45416666666667,76.30083333333333,65.71833333333333,64.78666666666668
2019,MSI,74.06333333333333,81.69666666666667,72.72,63.723333333333336
2019,MTB,49.964999999999996,38.973333333333336,63.737500000000004,47.02583333333333
2019,MTD,69.01416666666667,80.40666666666667,65.88333333333334,64.22166666666666
2019,MU,62.6175,56.817499999999995,66.72583333333334,66.15666666666668
2019,NCLH,50.807500000000005,40.18333333333334,51.0725,67.43666666666667
2019,NDAQ,56.11000000000001,49.826666666666675,61.815,56.267500000000005
2019,NDSN,58.2775,47.43833333333333,60.38666666666666,72.66666666666667
2019,NEE,64.385,54.482499999999995,73.79333333333334,64.58
2019,NEM,77.8,75.72833333333334,73.15,88.12666666666667
2019,NFLX,40.141666666666666,36.4225,38.406666666666666,42.27916666666667
2019,NI,70.57583333333334,66.97250000000001,69.05,78.88333333333334
2019,NKE,60.695,71.87166666666667,52.443333333333335,54.36166666666667
2019,NOC,64.41083333333334,60.03333333333333,57.8525,71.66666666666667
2019,NOW,47.19583333333333,41.8,46.95916666666667,54.10666666666666
2019,NRG,62.076666666666675,56.83916666666667,64.38666666666667,68.74
2019,NSC,53.77166666666667,52.6525,46.751666666666665,66.58333333333333
2019,NTAP,61.7075,60.4725,63.43833333333333,61.25
2019,NTRS,67.5725,63.64000000000001,64.60333333333334,73.1875
2019,NUE,50.19,58.923333333333325,40.1575,54.0075
2019,NVDA,74.22333333333333,78.03,74.45833333333333,64.71333333333332
2019,NVR,44.00333333333333,33.16916666666667,44.78,57.90833333333333
2019,NWSA,53.91416666666667,67.64583333333333,48.87416666666667,50.24333333333334
2019,NXPI,72.2525,72.25666666666667,77.79833333333333,64.48833333333333
2019,O,46.95166666666666,41.27583333333333,42.83833333333333,58.63333333333333
2019,OKE,65.76666666666667,57.416666666666664,65.77,77.455
2019,OMC,53.75666666666667,56.06583333333333,47.68833333333333,63.57749999999999
2019,ON,78.285,78.70583333333333,76.5625,80.02916666666667
2019,ORCL,63.44916666666666,75.93916666666667,59.13333333333333,52.453333333333326
2019,ORLY,47.05666666666667,36.0375,47.38666666666666,61.971666666666664
2019,OXY,65.51916666666666,49.15416666666667,81.11833333333334,55.27166666666667
2019,PANW,47.71333333333333,41.05416666666667,52.024166666666666,52.34166666666667
2019,PAYX,47.458333333333336,44.12083333333334,38.9525,66.77499999999999
2019,PCAR,52.89000000000001,59.52916666666667,42.715,56.5
2019,PCG,69.7,69.91333333333334,67.84,71.55
2019,PEG,70.2525,65.735,75.07,72.60833333333333
2019,PEP,63.83833333333333,66.78333333333333,55.60750000000001,68.12
2019,PFE,58.340833333333336,62.63916666666666,48.31333333333333,64.10583333333334
2019,PFG,62.24916666666667,52.69166666666666,64.13000000000001,68.1975
2019,PG,60.13583333333333,61.31916666666666,55.93666666666667,59.66416666666667
2019,PGR,52.35083333333333,39.2025,59.12,57.03333333333333
2019,PH,59.85333333333333,67.74583333333334,52.48666666666666,57.51666666666666
2019,PHM,48.3675,45.87916666666666,44.81166666666667,57.54666666666666
2019,PKG,59.410833333333336,61.919999999999995,57.3675,58.26666666666667
2019,PLD,80.11333333333333,89.07166666666666,70.42,77.85666666666667
2019,PM,62.04583333333333,68.87083333333334,54.803333333333335,57.80083333333334
2019,PNC,60.06333333333333,64.20333333333333,59.07083333333333,54.685
2019,PNR,63.05083333333334,66.23333333333333,58.60333333333333,64.18333333333332
2019,PNW,71.45333333333333,70.45416666666667,75.96,67.85
2019,PPG,64.48083333333334,66.38,64.12,61.949999999999996
2019,PPL,65.50750000000001,56.40083333333333,73.455,72.36666666666666
2019,PRU,70.72166666666666,81.6125,64.10583333333334,65.02833333333332
2019,PSA,44.653333333333336,39.86666666666667,38.1825,54.08166666666667
2019,PSX,55.28916666666667,44.435,56.25416666666666,62.0625
2019,PTC,50.3425,43.88166666666667,47.185833333333335,63.770833333333336
2019,PWR,50.12583333333333,44.65166666666667,48.205000000000005,58.1525
2019,PYPL,56.46333333333334,54.54,55.70416666666667,55.99916666666667
2019,QCOM,66.9875,66.37666666666667,70.15166666666667,59.105
2019,RCL,69.93166666666666,70.64,65.0175,75.67333333333333
2019,REG,55.38666666666666,56.07083333333333,45.69166666666666,64.15916666666666
2019,REGN,59.16166666666666,69.25916666666667,46.98583333333334,64.87833333333333
2019,RF,56.06916666666666,53.22833333333333,60.785000000000004,54.33416666666667
2019,RJF,52.52916666666667,48.34583333333333,55.18166666666667,53.594166666666666
2019,RL,55.97,53.60999999999999,55.6175,59.839999999999996
2019,RMD,63.52,61.719166666666666,68.53916666666667,57.50833333333333
2019,ROK,61.645,56.78583333333333,64.4425,65.50833333333334
2019,ROL,46.48416666666666,35.65083333333334,48.330000000000005,61.224999999999994
2019,ROP,55.85333333333333,50.41166666666666,56.235833333333325,64.03333333333333
2019,ROST,54.5925,53.0325,49.21333333333333,65.38333333333334
2019,RSG,55.24333333333334,53.262499999999996,44.465833333333336,73.49666666666667
2019,RTX,30.0,7.99,13.75,8.27
2019,SBAC,42.47833333333333,40.2875,41.44916666666666,46.42916666666667
2019,SBUX,64.42,65.59333333333333,65.96749999999999,55.65083333333333
2019,SCHW,52.3025,47.17666666666667,57.024166666666666,48.52333333333333
2019,SHW,57.24,56.5025,53.714166666666664,63.35166666666667
2019,SJM,63.31583333333333,72.84083333333334,52.965,66.52749999999999
2019,SLB,62.899166666666666,61.181666666666665,59.29583333333334,65.47166666666666
2019,SNA,52.31666666666666,48.803333333333335,53.09166666666667,56.85
2019,SNPS,52.975833333333334,55.16833333333333,48.10583333333333,59.10666666666666
2019,SO,56.600833333333334,50.58416666666667,55.645,61.31
2019,SPG,56.43833333333333,53.31166666666667,48.442499999999995,65.69000000000001
2019,SPGI,71.89166666666667,71.46083333333334,72.27,71.91666666666667
2019,SRE,69.02,59.6275,78.44500000000001,74.63166666666667
2019,STLD,54.10916666666666,52.95333333333334,44.7225,70.74166666666667
2019,STT,71.91416666666667,79.64083333333333,64.37,72.17
2019,STX,78.79333333333334,81.34166666666665,80.89833333333333,71.76666666666667
2019,STZ,54.73,51.651666666666664,54.1975,59.9275
2019,SWK,64.27,70.88833333333334,59.3125,60.616666666666674
2019,SWKS,62.75833333333333,61.72,68.32000000000001,56.63333333333333
2019,SYF,49.82583333333333,36.964166666666664,57.32,53.67499999999999
2019,SYK,49.72416666666667,58.26666666666667,44.25666666666667,44.40833333333333
2019,SYY,63.119166666666665,68.47916666666667,57.68000000000001,64.33083333333333
2019,T,61.63416666666666,73.95833333333333,49.982499999999995,63.29666666666666
2019,TAP,66.93333333333334,61.85583333333333,72.535,65.08416666666666
2019,TDG,50.69833333333333,46.68000000000001,44.721666666666664,62.34583333333333
2019,TEL,67.31,62.47666666666667,67.83,74.31666666666666
2019,TER,57.07833333333334,57.01416666666666,54.442499999999995,60.875
2019,TFC,25.42,2.01,13.02,10.39
2019,TFX,60.22666666666667,59.94333333333333,57.56916666666667,64.445
2019,TGT,59.06166666666667,64.86833333333334,48.762499999999996,67.41
2019,TJX,58.54666666666666,60.86249999999999,53.321666666666665,60.277499999999996
2019,TMO,55.145833333333336,61.885,49.26583333333334,55.245000000000005
2019,TMUS,56.37583333333333,61.399166666666666,46.7725,62.296666666666674
2019,TPR,55.965833333333336,50.26,52.494166666666665,69.5
2019,TRGP,55.07916666666666,49.88583333333333,53.86666666666667,64.28333333333333
2019,TRMB,55.0025,54.208333333333336,56.88083333333333,53.65
2019,TROW,64.4775,53.99,63.81666666666666,73.31666666666668
2019,TRV,58.405833333333334,56.05916666666667,64.84,54.848333333333336
2019,TSCO,56.44583333333333,55.9175,45.83416666666667,74.16666666666667
2019,TSLA,56.7275,64.67333333333333,46.805,47.10666666666666
2019,TSN,52.76083333333333,53.89166666666667,48.13833333333333,58.583333333333336
2019,TT,70.57,69.46,75.15,65.95
2019,TXN,71.51333333333334,74.59583333333335,73.64916666666666,59.451666666666675
2019,TXT,56.9375,49.29750000000001,54.395,68.80833333333334
2019,UAL,57.50583333333333,48.880833333333335,58.48499999999999,68.01666666666667
2019,UDR,50.66583333333333,52.6475,44.19,54.50333333333333
2019,UHS,43.105,54.48500000000001,36.483333333333334,43.54833333333334
2019,ULTA,51.33916666666667,42.62916666666667,48.030833333333334,68.83333333333333
2019,UNH,59.41833333333333,67.73166666666667,50.294999999999995,62.740833333333335
2019,UNP,54.71416666666667,52.47833333333333,49.39000000000001,61.88
2019,UPS,59.307500000000005,61.69499999999999,53.666666666666664,60.64166666666666
2019,URI,60.68333333333334,59.43333333333334,55.99333333333333,69.93666666666667
2019,USB,54.671666666666674,57.935,52.8475,49.8175
2019,V,61.63666666666666,69.59333333333333,53.92916666666667,61.913333333333334
2019,VLO,53.94333333333333,47.098333333333336,52.27333333333333,66.18333333333332
2019,VMC,49.67583333333334,44.034166666666664,48.09,60.916666666666664
2019,VRSK,59.27,57.32666666666666,56.72,65.94833333333334
2019,VRSN,47.777499999999996,45.54749999999999,45.3375,54.833333333333336
2019,VRTX,46.10166666666667,49.71666666666666,39.955000000000005,52.32333333333333
2019,VTR,68.22500000000001,75.63666666666667,60.3725,66.21666666666667
2019,VZ,67.62833333333333,77.245,56.78666666666667,71.42083333333333
2019,WAB,52.2725,52.83416666666667,47.9025,57.47833333333333
2019,WAT,51.37833333333333,67.88083333333334,38.946666666666665,56.276666666666664
2019,WBA,57.465833333333336,60.51666666666667,50.237500000000004,61.017500000000005
2019,WDAY,66.37,70.6075,65.5625,62.74166666666667
2019,WDC,68.3275,66.18666666666667,73.71083333333333,64.21916666666667
2019,WEC,66.5475,61.185833333333335,70.43166666666667,71.53333333333333
2019,WELL,64.61999999999999,64.50666666666667,59.20916666666667,70.19083333333333
2019,WFC,56.01500000000001,77.92999999999999,50.45083333333333,38.995
2019,WM,68.12166666666667,72.55583333333334,61.55166666666667,70.24
2019,WMB,54.4,50.86166666666667,50.23,66.02
2019,WMT,56.605,63.0025,47.45083333333333,56.086666666666666
2019,WRB,49.84,37.61083333333333,57.571666666666665,52.987500000000004
2019,WY,64.10916666666667,66.60666666666667,57.58833333333333,69.23
2019,WYNN,48.37833333333333,47.285,39.81666666666667,62.133333333333326
2019,XEL,72.9775,66.26916666666666,77.85249999999999,79.20833333333333
2019,XOM,61.73416666666666,51.87833333333333,69.92666666666666,54.16583333333333
2019,XYL,78.19666666666667,85.76333333333334,73.46916666666667,72.68333333333334
2019,YUM,58.20249999999999,58.69083333333333,52.95416666666666,64.77
2019,ZBH,59.60666666666666,75.2175,54.98666666666667,53.5425
2019,ZTS,50.39416666666667,54.8425,41.471666666666664,60.07749999999999
2020,A,17.143333333333334,0.87,9.416666666666666,6.8566666666666665
2020,AAPL,23.724999999999998,0.52,12.99,10.209999999999999
2020,ABBV,30.560000000000002,0.96,17.051666666666666,12.54
2020,ABT,30.33666666666667,3.36,15.865,11.108333333333334
2020,ACGL,26.22,2.025,10.575,13.62
2020,ACN,13.323333333333332,0.755,6.585,5.983333333333333
2020,ADBE,13.545,0.45,8.055,5.048333333333334
2020,ADI,26.03,10.719999999999999,7.650000000000001,7.668333333333333
2020,ADM,34.78333333333333,15.893333333333333,13.506666666666666,5.381666666666667
2020,ADP,13.626666666666667,0.07,7.551666666666667,6.005
2020,ADSK,19.523333333333333,1.28,12.770000000000001,5.463333333333334
2020,AEE,37.02333333333333,18.255,12.166666666666666,6.603333333333333
2020,AEP,32.76333333333333,17.836666666666666,9.375,5.561666666666667
2020,AES,33.42333333333333,19.01,8.56,5.858333333333333
2020,AFL,23.873333333333335,2.046666666666667,8.233333333333333,13.589999999999998
2020,AIG,30.540000000000003,1.9016666666666666,12.793333333333335,15.840000000000002
2020,AIZ,26.01,1.36,11.166666666666666,13.485
2020,AJG,24.855,0.14,11.144999999999998,13.565
2020,AKAM,21.05,1.9100000000000001,11.800000000000002,7.34
2020,ALB,36.99333333333333,19.385,8.91,8.698333333333332
2020,ALL,22.048333333333332,1.4366666666666668,8.636666666666667,11.971666666666666
2020,ALLE,23.861666666666668,13.475000000000001,4.21,6.168333333333334
2020,AMAT,15.986666666666666,5.385000000000001,4.645,5.955000000000001
2020,AME,29.41,9.08,12.44,7.890000000000001
2020,AMGN,21.513333333333332,0.03,14.729999999999999,6.756666666666667
2020,AMP,27.74666666666667,2.3033333333333332,12.186666666666667,13.253333333333332
2020,AMT,18.088333333333335,5.81,6.68,5.598333333333334
2020,AMZN,30.005,5.738333333333333,13.463333333333333,10.805
2020,ANET,18.858333333333334,0.7400000000000001,9.446666666666667,8.666666666666666
2020,ANSS,15.395000000000001,0.94,9.46,4.993333333333333
2020,AON,23.0,0.06,10.44,12.5
2020,AOS,31.06833333333333,10.208333333333334,13.145000000000001,7.718333333333333
2020,APA,38.405,21.53,8.325000000000001,8.553333333333333
2020,APD,11.636666666666665,6.276666666666666,1.6833333333333333,3.6733333333333333
2020,APH,23.944999999999997,10.185,5.988333333333333,7.77
2020,APTV,17.169999999999998,3.97,6.378333333333334,6.82
2020,ARE,15.07,1.97,7.36,5.73
2020,ATO,35.535000000000004,14.343333333333334,14.536666666666667,6.653333333333333
2020,AVB,12.416666666666666,3.51,3.5533333333333332,5.353333333333333
2020,AVGO,26.09,8.991666666666667,8.388333333333334,8.713333333333333
2020,AVY,18.743333333333336,12.780000000000001,1.755,4.218333333333333
2020,AWK,29.164999999999996,13.225,10.055,5.8933333333333335
2020,AXP,21.676666666666666,0.06333333333333334,11.743333333333332,9.871666666666668
2020,AZO,12.08,0.11,8.194999999999999,3.775
2020,BA,39.029999999999994,8.11,20.82166666666667,10.093333333333334
2020,BAC,27.761666666666667,1.74,15.549999999999999,10.471666666666666
2020,BAX,28.453333333333333,2.56,16.845,9.048333333333334
2020,BBY,11.924999999999999,2.1149999999999998,5.205,4.6049999999999995
2020,BDX,32.306666666666665,3.41,18.256666666666664,10.64
2020,BEN,20.11,1.2933333333333334,10.775,8.051666666666666
2020,BG,35.699999999999996,15.498333333333333,14.781666666666666,5.421666666666667
2020,BIIB,23.363333333333333,0.03,15.303333333333333,8.031666666666666
2020,BK,23.221666666666668,2.2116666666666664,10.69,10.32
2020,BKNG,19.433333333333334,3.8800000000000003,9.4,6.153333333333333
2020,BLK,23.121666666666666,2.0916666666666663,10.835,10.201666666666666
2020,BMY,28.105,1.3650000000000002,15.773333333333333,10.976666666666667
2020,BR,19.573333333333334,0.08,12.14,7.3500000000000005
2020,BRO,24.293333333333333,0.18000000000000002,9.959999999999999,14.153333333333334
2020,BSX,32.98,3.155,17.995,11.83
2020,BWA,23.778333333333332,5.395,10.839999999999998,7.543333333333333
2020,BX,32.885,3.16,13.74,15.981666666666667
2020,BXP,14.276666666666666,3.82,5.09,5.368333333333333
2020,C,28.90833333333333,1.6199999999999999,13.251666666666667,14.028333333333334
2020,CAG,30.826666666666668,9.866666666666665,15.298333333333334,5.658333333333332
2020,CAH,15.62,2.2933333333333334,8.203333333333333,5.126666666666666
2020,CAT,38.153333333333336,8.398333333333333,20.28333333333333,9.465
2020,CB,23.73,1.57,10.725,11.433333333333332
2020,CBOE,21.638333333333335,2.97,9.236666666666666,9.431666666666667
2020,CBRE,7.9750000000000005,1.655,2.735,3.5833333333333335
2020,CCI,20.45,8.98,5.45,6.023333333333333
2020,CCL,21.203333333333333,8.488333333333333,8.998333333333333,3.72
2020,CDNS,17.175,1.1633333333333333,10.508333333333335,5.511666666666667
2020,CDW,11.08,3.6199999999999997,3.4500000000000006,4.01
2020,CE,31.43166666666667,14.924999999999999,8.533333333333333,7.973333333333334
2020,CF,45.541666666666664,23.179999999999996,15.083333333333334,7.278333333333333
2020,CFG,27.573333333333334,1.7866666666666668,14.045,11.75
2020,CHD,25.34,8.76,8.62,7.96
2020,CHRW,25.893333333333334,6.445,12.995,6.453333333333333
2020,CHTR,19.971666666666668,2.223333333333333,9.855,7.890000000000001
2020,CI,15.07,0.06,8.82,6.19
2020,CINF,26.425,1.71,9.415000000000001,15.299999999999999
2020,CL,22.01,6.611666666666667,9.083333333333334,6.308333333333334
2020,CLX,23.51,8.485000000000001,8.01,7.016666666666667
2020,CMCSA,19.60833333333333,1.22,9.3,9.088333333333333
2020,CME,16.465,2.6766666666666663,7.315,6.47
2020,CMG,24.793333333333333,4.02,14.733333333333333,6.039999999999999
2020,CMI,18.75,3.4483333333333337,9.01,6.293333333333334
2020,CMS,27.941666666666666,13.515,9.07,5.351666666666667
2020,CNC,27.905,0.14,20.828333333333333,6.9366666666666665
2020,CNP,31.573333333333334,13.813333333333333,11.660000000000002,6.103333333333334
2020,COF,26.355,0.06,15.966666666666667,10.323333333333334
2020,COO,22.011666666666667,3.1,11.588333333333333,7.316666666666666
2020,COP,30.00333333333333,15.52833333333333,7.843333333333334,6.631666666666667
2020,COST,22.546666666666667,5.121666666666667,10.836666666666666,6.59
2020,CPB,23.179999999999996,9.155,8.86,5.17
2020,CPRT,23.723333333333333,4.52,11.46,7.743333333333333
2020,CPT,18.235000000000003,5.25,5.62,7.355
2020,CRM,20.873333333333335,6.028888888888889,9.287777777777778,5.554444444444445
2020,CSCO,13.016666666666666,0.57,6.178333333333334,6.271666666666667
2020,CSGP,26.17,3.3249999999999997,14.549999999999999,8.298333333333334
2020,CSX,22.498333333333335,6.635000000000001,12.37,3.4933333333333336
2020,CTAS,25.408333333333335,5.48,12.449999999999998,7.476666666666667
2020,CTSH,20.425,1.03,11.229999999999999,8.168333333333333
2020,CVS,20.45,2.926666666666667,12.178333333333333,5.3500000000000005
2020,CVX,40.776666666666664,18.87333333333333,11.811666666666667,10.098333333333334
2020,D,32.98833333333334,16.180000000000003,10.585,6.218333333333334
2020,DAL,24.85166666666667,8.520000000000001,11.315,5.0216666666666665
2020,DD,32.085,14.023333333333333,9.905,8.156666666666666
2020,DE,18.12666666666667,4.471666666666667,10.020000000000001,3.6333333333333333
2020,DELL,16.488333333333333,0.215,7.739999999999999,8.528333333333334
2020,DFS,22.183333333333334,0.11,12.22,9.86
2020,DG,17.105,3.285,8.5,5.318333333333333
2020,DGX,18.916666666666668,0.14,10.336666666666668,8.44
2020,DHI,21.046666666666667,7.595,7.461666666666666,5.988333333333333
2020,DHR,32.72,4.63,18.23,9.86
2020,DIS,15.411666666666667,0.03,6.581666666666666,8.795
2020,DLR,14.326666666666668,3.41,5.38,5.538333333333333
2020,DLTR,19.57,3.86,9.85,5.868333333333333
2020,DOV,32.12833333333334,9.208333333333334,15.281666666666666,7.646666666666667
2020,DPZ,27.176666666666666,5.726666666666667,14.636666666666665,6.81
2020,DRI,22.268333333333334,5.93,11.85,4.4799999999999995
2020,DTE,30.91333333333333,14.631666666666666,9.946666666666667,6.333333333333333
2020,DUK,33.538333333333334,15.796666666666667,11.373333333333335,6.364999999999999
